SMARCB1	RBM39
CTNNBL1	NELFB
IMP4	ILF2
XAF1	PML
HGD	RBM47
SEC23IP	GCC2
GNAI2	SLC9A9
SNRPC	TCEA1
NUP98	BCAS2
NCF4	RASSF2
ALOX5AP	LILRA5
THRAP3	PLRG1
SMC2	KIF11
TMEM119	LAMA2
TMEM68	LCLAT1
CFAP300	ARMC4
PLP1	NRXN1
CPSF3	SF3B5
PRPF3	NELFE
SF3A2	ZNF628
SF3A2	POLR2G
TPR	WBP11
ARID4B	DEK
RPS3	RPL23A
RBBP5	PHIP
DNMT1	PHAX
TRAF3IP3	IL2RG
POLDIP3	SAP18
C1orf162	ITGB2
U2AF2	PPP1R8
PRPF4	WDR82
DEK	SRSF10
AKAP8L	SF3A3
TMED3	P4HB
CUTA	HYI
CD44	RGS19
ISG20L2	GPATCH4
RHOH	CD28
LPXN	MICAL1
PLA2G5	MFAP4
CENPK	SLF1
DCAF13	UTP11
OAS1	UBE2L6
DIMT1	SUPT16H
KDM3A	CCNB1
ARCN1	RPL9
GEMIN5	GNL2
PTPRC	FAM78A
TRAT1	CCL19
TRIP13	FANCI
MRPS34	DNAJA3
MRM3	MRPS6
COA6	PET100
GTF3C1	MSH2
MRPL43	RPUSD4
PTPN6	ARRB2
PSMB5	PSMB7
LY86	IKZF1
FAM126B	TMEM30B
CHERP	VRK1
TYMP	GRAP2
ERICH3	CROCC2
HNRNPM	SNRNP27
CSTF1	HDAC2
RPS8	RPL14
RPL18A	IMP4
C1QBP	HADH
SETX	SSNA1
PPP1R12A	TNS1
RBM6	NKTR
CD58	S100A10
MAD1L1	POLR2C
ORC6	NUF2
NDUFAF2	MRPS23
SNW1	RBM14
ARL14EP	CDK11B
BCAS2	U2SURP
FOXM1	DLGAP5
KPNA3	TPT1
MMS22L	RAD54B
UBA7	PSMB10
TPX2	PSMC3IP
PHF5A	BUB3
RBBP5	PPIH
RBMS3	PDLIM7
URB1	SURF6
RPS16	PSMD1
UQCRC1	UQCRFS1
ADNP	SNRPG
RIF1	CCNB1
SF3B1	SYNCRIP
NUP88	SUPT5H
POLR1A	POLR2E
EIF3A	RPL32
TNS2	LAMB2
FOXRED1	NARS2
KDM1A	RAD21
CDCA3	POLE
RPL7L1	RRP1B
F10	APOM
MED20	MED22
BTN3A3	IFI27
OCIAD1	MPC2
MRC2	NFATC4
FKBP9	P3H4
ANGPTL2	ADAMTSL2
MRPL4	GTPBP6
TCERG1	SUPT5H
ATG2B	PACS2
SIPA1L3	MBD6
VEZF1	ZNF740
GPKOW	GPATCH8
PSMB8	PSMB3
C9orf116	TTC25
C1RL	IGHV3-72
TEDC2	POC1A
HRG	CPN1
CHI3L2	PTPN7
CAPZB	SH3GLB1
PPM1G	GTF2F2
PLEK	INPP5D
POLD3	ORC3
GRSF1	MRPL58
APOL1	C1R
SAP18	RBM15
NCAPH	TONSL
ESRP1	UNC45A
BRIX1	WDR74
PRPF4B	DAXX
IGFBP7	FBLN2
SRP14	CHD2
PSME2	HLA-F
SCAF4	HNRNPUL2
SMARCE1	WDR70
ZC3H14	GATAD2B
SMARCC2	MEPCE
INTS1	CPSF2
MRPL28	TBRG4
MKI67	TK1
DLAT	IDH3A
SIT1	CMKLR1
TMEM147	DDOST
CAPS	DNALI1
MCCC1	HIBADH
ABCE1	EEF2
PREX1	KLHL6
AGT	FCN3
POP1	NAT10
NOL10	RSL1D1
PHLDB1	FILIP1L
ALOX5AP	VSIG4
ATP5F1B	TMEM126A
EOMES	CCL5
POLR2L	PUF60
LARS2	ATPAF1
COA4	UQCR10
HEATR1	RUVBL2
SNRPD3	SSRP1
HCFC1	MED16
ARHGAP15	TRAT1
LMF2	CCDC47
ARFGAP1	YTHDF1
PAPOLA	TCERG1
MMRN2	KANK3
ACAA1	EHHADH
XRCC5	HNRNPLL
EXO1	KIFC1
KIF20B	PTTG1
P2RX1	MZB1
WBP11	NUP153
RPL18A	FAU
MUS81	RING1
ANKRD44	STK17B
SYNPO2	DES
PRPF19	WDR33
DDX39A	MKI67
AHNAK2	ERO1A
TNFRSF8	RGS19
MCEMP1	LILRB3
SKAP2	AMPD3
TFAP2D	RGMB
EIF4G1	NAA50
PUS7	RANBP1
PLEKHS1	CHST6
E2F1	PIMREG
ZFR	SNRNP200
POLR1B	RSL1D1
ATP5PB	MGST3
ADPGK	LRRC25
BTLA	RCSD1
DMXL2	ATP6V1B2
ZFR	CCAR1
GBP2	PLEKHF1
CMIP	MBD6
SLAMF8	ITGB2
CWC15	ZC3H18
RPA1	HNRNPA0
TEX9	WDR19
SMNDC1	SF3B5
MCCC1	MARS2
SEC23B	TM9SF2
UBE3C	SSBP1
DDX18	RBM28
RFC2	CDC73
HAUS4	CENPL
RIF1	CTDSPL2
SUPT16H	LIG1
DDX18	FAM207A
SPRR1A	LCE3E
FAM3A	RNF187
POLR2C	GABPB1
RCN3	IGFBP7
DDX49	DDX52
CLEC2B	GLIPR1
CPSF1	WDR75
GRSF1	MRPL10
CDC45	CCNE2
ALDH6A1	ZADH2
NACC1	RAVER1
LCP1	IL18
COL14A1	MFAP5
HNRNPA1	RPL27A
ARFGEF1	YTHDF3
OASL	TRANK1
PRKAR2A	CRYL1
ARID1A	YEATS4
ACVRL1	CDH5
NCAPD2	MAD2L1
CD4	GBP5
ITK	CLEC10A
RBM6	EHMT2
ZNF14	ZNF701
GMFG	MOB3A
COQ9	TMEM143
RPL18	RPL9
MCCC1	SDHC
ERH	PRPF4B
LSM6	NELFA
FYB1	CLEC7A
ORC2	RBM8A
BCLAF1	RBM7
SFXN5	SUCLG2
NGDN	NOC4L
FAP	OLFML3
BAZ1B	MCM3
MRPS14	MRPL33
SERPINA1	IGHV3-72
CFHR5	ORM1
FGA	RGS19
ASF1B	CKS1B
HDHD2	PURA
CETP	CPN1
HLA-DMA	NAIP
CSTF3	NELFB
HSPA5	RPLP2
EBNA1BP2	GNL2
NCAPH2	SKA1
DHX58	IFIH1
POGLUT2	P3H4
POLR2B	POLR2K
SLC25A5	HSPA9
MMP11	CDH11
RFC3	SNRNP200
STK10	ARHGAP4
PECR	ACAD11
PRKRIP1	C18orf25
CBX5	HNRNPK
PCNA	CHEK1
CTC1	SYNGAP1
ALDH1L2	LUM
MRPS15	YME1L1
PSMC1	RPS24
WDR18	SF3B3
XPO5	DHX9
SERPINF1	C8G
ADRM1	CAPRIN1
DR1	RAD21
POLR2F	SUPT6H
PLEK	RGS19
AQR	EIF4A3
IARS2	PRDX3
SUPT5H	NELFE
COL16A1	SRPX2
ZNF148	HMGB1
SSR3	CALR
NDUFAB1	COQ6
RCOR3	MTA2
TESPA1	IKZF1
USHBP1	SHANK3
USE1	ZMPSTE24
BTF3	NHP2
IFI35	PARP10
PARP12	PARP9
SNRNP70	SNRPD1
ILK	COL15A1
RFC5	CHTF18
IMMT	NDUFB10
SRSF3	HNRNPDL
PYGM	SPEG
FBXO5	CENPU
KHSRP	CDC5L
DDX5	SF3B3
HJURP	NEMP1
MRPS2	METTL15
METTL1	WDR12
COL16A1	ADAMTS2
DNTTIP2	NUP107
IDH3G	SLC25A3
OPA3	AFG3L2
WTAP	SRSF10
BCAS2	DHX16
CDCA3	NCAPG2
SERPINF1	THBS2
PCDHGC5	PCDHGB7
PTPN6	IFI30
S100A11	S100A16
SNRPC	SRSF1
CWC15	SF3A3
TPR	ZC3H13
SNW1	SRSF1
REXO4	NELFB
YOD1	HBG2
SMARCE1	ADNP
SURF1	SLC25A20
LRR1	PRC1
CD37	TRAT1
ELMO2	ANKRD44
CDCA8	TICRR
LSR	PAK4
POLE2	MCM4
CPT2	ALDH4A1
XAB2	PPP1R10
POLDIP2	GTPBP10
WDFY4	NCF1
GP6	MPIG6B
RASL12	LMOD1
ICAM3	ZBP1
PSME3	RBM17
DNAI1	CCDC173
EIF4G1	RPS23
IFIT2	IFI44L
SLC11A1	TCIRG1
LAMTOR2	RRAGC
C1orf35	USP39
S100A12	FPR2
WBP11	ACIN1
GRHPR	ABAT
HMMR	HAUS4
MGST3	MT-CO2
FKBP11	PPIB
ABI3	CD163
ATP6AP1	ATP6V0C
KIAA1143	SF1
BTK	PARVG
MPHOSPH10	NUP62
BCLAF1	RAD21
UBE2D1	RAP1B
ARGLU1	ZNF148
SFSWAP	POLR2A
MCM2	CCNB1
ZNF638	NSRP1
COX7C	NDUFV2
POGZ	RFC4
MRPS18A	AL022312.1
GLT8D2	FNDC1
CDC5L	POLR2E
PSMA7	ATP5F1E
WDFY4	ARHGAP25
MRPS27	MTIF3
PXDN	CLEC3B
MTREX	PLRG1
RPL28	EIF3H
NCBP3	RBM14
CD38	FKBP11
SETD1A	SCAF8
HNRNPR	SRRM1
ITGAV	COL5A2
MTERF3	RCC1L
FOXM1	TK1
CLEC4A	SIRPB2
CTHRC1	BGN
CD6	RUNX3
ALG5	TMED10
NUF2	SKA1
AQR	CRNKL1
MED22	CPSF4
KIF2C	ATAD5
ATRX	DEK
XRCC1	API5
CCAR1	THOC7
NUP133	CSE1L
CDK7	SNRNP200
LSS	MVD
CCDC86	SURF6
CCR2	S1PR4
C1R	BMP1
PRR11	RAD51AP1
RPL27A	EEF2
MGME1	NUSAP1
CYGB	GRK5
MRPL58	AL022312.1
PTPN22	IRF8
GNGT2	C19orf38
SF3A1	NUMA1
ATPAF1	UQCRH
CLCC1	SLC33A1
TTK	KIF20B
AZU1	MGAM
NDUFAF1	COX5A
RPL18	RPSA
ZDHHC8	KDM4B
NDUFB5	NDUFS4
METTL1	RRS1
ACAP1	MICAL1
WDR83OS	DDX49
SMC2	SLC4A1AP
LSM4	PPIG
PTPRC	DOCK10
PSPC1	BRD4
HSCB	XPNPEP3
TRIR	INTS12
ZNF207	NELFB
TICRR	H2BC18
HSPA5	ARFGAP3
GBF1	ARFGAP3
MTBP	WDHD1
CCR1	EVL
PCDHB4	PCDHB2
TNS2	CAVIN2
HNRNPD	CXXC1
SRSF9	ZNF326
TRAP1	TOMM5
RDX	VPS26B
SNRPD1	SF3A3
GZMB	TAP2
ZC3H14	UBTF
HNRNPU	POLR2A
SPTBN1	ADD3
TRIM22	IFI16
DNAJC7	YTHDF2
GINS1	KIF11
POLR3E	POLR3C
SMARCC2	MTA1
ZBTB49	TADA2B
DOK2	CARD16
UFL1	ATG12
WBP11	SF1
AFF4	PRPF4B
DEK	DHX9
RPS3A	SRP68
ETFA	IBA57
TREM2	SLC15A3
CORO1A	CLEC7A
RRP1	IMP3
PRPF3	PHF6
GGT5	GPX3
HTRA2	SPRYD4
CHERP	RBM14
CD22	WDFY4
TMEM214	RPL11
EXOSC7	DHX15
DDX5	SUPT5H
YIPF3	COG7
UTP18	WDR46
NUP88	UTP6
LSM6	PLRG1
KLKB1	F2
ARL6IP5	ANO10
HAGH	PCBD2
ACOT9	PNPT1
NUDT1	NUSAP1
POLR2C	SMNDC1
SSR4	ARFGAP3
SEC61B	COPG1
PAPOLA	SAP18
SF3A1	RAD50
AQR	POLD1
RBL1	KIF20B
MRPS22	MRPL46
IRF2BP1	FAM98B
RPL27	RPL27A
NOB1	DHX37
CNOT3	ARID2
TFEC	FCGR3A
ITGA3	ITGB4
UQCRQ	PDHB
APOBR	PLEKHO2
TESK1	FAM219A
IL2RG	SLAMF6
SNRNP40	CHAMP1
DBT	MMUT
GMFG	RASSF5
PTPN23	STAM2
LPXN	RHOH
PSMC6	CSNK2B
POLR2D	RBM8A
NDC80	FANCB
SPACA9	CFAP126
ILF3	LSM7
PDS5A	DMAP1
PLAUR	MGAM
VDAC2	CYC1
CD53	PPP1R18
MSR1	GAL3ST4
MED24	POLR2E
UBR5	INTS1
NUMA1	CHAMP1
RPL10	RPLP2
RBBP5	XRCC6
MCM6	DEK
BUB1	CDK1
RPL4	RPS27
FHL1	FBLN5
COL3A1	CALHM5
HNRNPH1	PRPF8
C1QB	FPR3
BUD31	PPP1R10
RCN2	FKBP9
SLC25A3	MT-CO3
SCAI	LRIG2
DDX27	RPP30
ILF3	PPIG
EEF1D	RPS21
AK3	APOOL
DEK	DSN1
ISLR	SVIL
RBM39	PRPF38B
WAS	IKZF1
MELK	LRR1
RAE1	SRP9
IK	PSPC1
DDX3Y	RPS4Y1
LAIR1	LILRB4
VPS4A	APRT
STAG2	SF3A3
CAPG	IFI30
CCDC86	RRP8
FIG4	IST1
MTIF3	MRPS23
EIF4A3	PLRG1
POGZ	BUB3
POLR2J	COPS6
HDHD3	AK3
SRRT	RCC2
OAS3	CMPK2
SSBP1	FAF2
ENY2	POLR2A
TTC30B	WDR5B
RAN	CCT5
IL36RN	LCE3E
MT1G	MT1X
PIH1D2	CFAP70
PHLDB1	LMCD1
MALSU1	CLPX
LCP2	HLA-DPB1
DNTTIP2	PPHLN1
CDH13	SPARCL1
TRIM25	MX2
RPS5	EEF2
HEATR1	BOP1
GABPB1	ZBTB14
RPS3A	UTP14A
PTPN6	SLAMF8
SIGLEC1	SAMD9L
RFC3	PRIM1
RBM28	RRP1B
SPTA1	EPB42
HVCN1	CD163
FH	NDUFS3
SLA	CCL18
DNPH1	GLO1
ITIH4	APOL1
SPINK5	SPINK7
TTC7B	AP2A2
ANKRD44	STK10
WRNIP1	NELFE
AGAP2	TRAT1
TFB1M	MRPL34
KMT2D	BRD3
FERMT3	RASGRP4
POLR1C	POLR1D
COX5B	ATP5PF
ERP29	UGGT1
DDX46	RBM45
PPIG	ANP32E
TYMP	MX1
THOC2	NIPBL
HNRNPH3	SMC3
RPA1	NFATC2IP
RBM39	GTF2B
DDX27	MPHOSPH10
ACO2	APOO
DNTTIP2	NUP188
TXLNA	PSMD11
SRPRB	SEC13
ZNF227	ZNF565
CDC27	CDK9
KLHDC7B	STAT2
CCDC90B	TUFM
RFX5	PSMB10
SF3A1	TRIM33
ITK	GBP5
TRIP11	STX5
SART3	NCBP1
TASOR	SETD2
OLFML3	SERPINH1
MMP11	FNDC1
MARCHF1	FPR3
GIMAP4	GBP2
IRF4	CD28
OGDH	MFN2
TPX2	PIMREG
PADI4	HK3
PSME1	PARP9
NDUFS4	NDUFA12
NCBP2	NELFB
SRRT	BRD4
GTSE1	TPX2
GTF3C4	WDR5
SLAMF8	CR1
ATP5PD	LONP1
ITGB2	OSCAR
P4HA2	POGLUT2
NDUFA9	NDUFS2
ARID1B	SAFB
EBNA1BP2	UTP4
XPO5	CMSS1
OGDH	SFXN5
LRWD1	NXF1
PHF5A	CCDC12
NDUFAB1	MECR
GRWD1	WDR74
P2RX1	CYTIP
RTN4IP1	QRSL1
PDLIM3	ILK
TIMM17A	TOMM20
PITX1	GBP6
MMP8	AZU1
PPIE	SRSF11
TMED2	DNAJB11
BRIX1	WDR43
GLE1	TMEM209
EXOC1	FNTA
HSPA9	ROMO1
CTSL	HLA-DMA
GRWD1	DDX49
PAPOLA	MIDEAS
RRP12	PNO1
NCAPD2	WDHD1
PCCB	APOO
LILRA5	C19orf38
WDR89	DDX51
C1orf35	DDX46
UTP3	PARN
PRG4	FGB
APBB1IP	MYO1G
FBXO5	DLGAP5
TECR	DDRGK1
H1-3	HP1BP3
RHOH	HSH2D
COX4I1	MRPS11
CPSF3	NELFB
CSTF2	ANP32B
SFRP2	HTRA1
MAK16	RPS29
RCN3	FSTL1
CD8A	GIMAP7
ITGAL	ADA2
PTCD3	MRPS18C
FCHO1	THEMIS
YME1L1	CLPX
SH3KBP1	SPN
TRAP1	GRSF1
MRPL51	MRPL23
PTPRC	PRKCB
PALLD	MXRA7
POLA1	MCM7
A2ML1	NCCRP1
NCAPH	KNTC1
SPIN1	CHAMP1
KDM1A	MAD2L1
HMCN1	FLNA
LETMD1	PRDX3
TMC8	TLR10
TMC8	CARD11
DSN1	THOC7
ARL14EP	SUPT5H
TIMP2	LUM
ADIRF	SNCG
VIM	IGFBP7
EXOSC3	POLR1D
ADAMTS12	COL1A2
MYL9	BGN
RPL7L1	WDR46
PPP1R12B	PRKG1
ITGAM	FCGR3A
MMP9	FMNL1
NUF2	MELK
MAD1L1	EHMT2
UBAP2	SERBP1
THEMIS2	DOCK2
PRPF19	NCBP1
DNAJC10	DNAJC3
NOL11	SDAD1
P3H3	COLGALT1
RPS6	RPL36AL
CCDC86	NPM1
IMMT	LYRM4
ASF1B	SMC2
EME1	PRC1
GTF3C4	SPOUT1
ZCCHC9	SRFBP1
SSR1	RPL38
PRPF3	WDR33
BYSL	DCAF13
CAP1	ACTR2
RPS16	RPS4X
TTC26	TTC30B
MBD3	GABPA
STK10	RGS19
GRAP2	LAT
NCBP2	POLR2H
BRD4	PRRC2A
RFC5	RBBP5
GIMAP4	PLCB2
NOP56	DDX27
ARRB1	PRKCB
AFG3L2	ATP5PO
MRVI1	TAGLN
LMCD1	TPM2
SNRNP200	ORC5
RAC2	CD180
GNA11	ERBIN
ZNF638	SNRPD2
FERMT2	CRIP2
DSG3	KRT14
RPL24	RPL27
PSMD4	PSMD1
NCKAP1L	DOCK2
RPS12	RPS9
NDUFAB1	ATP5PO
E2F7	EXO1
POLA1	ZWILCH
EIF3B	RPL13
NUP133	NUP43
EIF3M	PA2G4
C6	CPN2
CPXM1	COL5A1
MATR3	HNRNPR
RELB	WIPF1
GOT2	HADHB
TMEM214	FKBP11
AFG3L2	GLRX5
SERPINA4	C3
COL12A1	ADAMTS12
SUCLG1	UQCR10
U2SURP	AATF
KIF4A	MAD2L1
INPP5D	TBC1D10C
ZNFX1	HELZ2
VPS50	VPS53
KIF18A	KIF15
ZMYND10	ARMC4
NUMBL	SYNGAP1
CPSF3	POLR2H
PDGFRB	FBN3
MDC1	SIN3A
PSTPIP1	SLAMF6
NDUFAB1	GLRX5
POLR2C	SRP14
ARHGAP31	PPP1R18
SMOC2	COL5A2
HSF4	NOL3
CDKN3	PLK1
EHMT1	ZNF335
ASAP1	FMNL3
CLEC7A	RASSF5
CTDSPL2	RBMX
ZNF205	ZNF598
DDX46	ZC3H18
SMC4	HAUS8
ACO2	ATP5F1C
MCM4	CHTF18
RCL1	DDX27
COMP	AEBP1
CLCC1	EMC1
MOB4	ZBTB6
RPS25	COPA
TBXAS1	DOCK2
AGK	NDUFAF4
POLD3	SMC2
SGO1	NUF2
NCOA5	RBM17
SF3A1	PRPF6
CDC7	NCAPD3
MCUR1	SURF1
ZNF207	BCLAF1
APCS	CPN2
CBX3	SSRP1
HMCN1	CTHRC1
DNPEP	HDHD2
FCN1	DYSF
NPM3	NOL11
ESM1	NDUFA4L2
SSB	RUVBL1
SLC30A5	TMEM167A
LY86	LCP1
EDC4	WWP2
PARP12	CARD16
DNAJA3	MRPS23
RPL3	RPS11
RNMT	RBM12
DES	SMTN
HJURP	ESCO2
MRPS27	GADD45GIP1
SERBP1	GPATCH4
SMNDC1	NELFB
BAG6	GET4
EIF3A	PNO1
SLF1	FANCB
BCCIP	BMS1
PHF23	ARID2
PDCD11	RPL10A
TK2	TNFSF12
CASQ2	SHE
RASAL3	CXCL9
HSPB6	AOX1
IK	SRSF10
NDUFS8	NDUFA3
ERH	ANP32B
ESD	NIF3L1
WDR3	CD3EAP
PSTPIP1	IL2RG
KDM1A	LEO1
GTPBP10	MRPL24
CUTA	NAXE
HSPD1	ATP5F1A
RPL30	PUF60
GPS2	SP3
PLAU	SLC16A3
COX7A2	NDUFA6
COX5A	MRPL41
MECR	TIMM8A
COMP	IGFBP3
HSPA5	TMED10
HMMR	XRCC2
PCCB	ATP5F1C
SERPINA4	LAMA4
POLR2E	CPSF3
LDB3	CNN1
CLPX	ACAD9
PNN	SF3B5
SKAP2	RHOG
RPL13A	BMS1
WBP11	GABPB1
SKAP1	EVL
ZNF548	ZNF611
SF3A1	MED6
NDUFB5	ATP5F1A
CD6	CXCL9
NXF1	PRKDC
ATPAF1	SPRYD4
SCAF1	SMARCA4
BTAF1	EIF3L
TOMM22	TIMM50
DDX56	DHX37
UBL5	TMA7
SMARCB1	SAP18
RANBP1	PA2G4
ALOX5	HK3
AP1B1	AP2A1
ETF1	RPL37A
ZWILCH	KIFC1
TOP2A	CDC25C
PLCB2	ARHGAP45
COL6A1	IGFBP7
ACAP1	RHOH
GNL3	MAK16
YTHDC1	PPIG
ACAT2	HSD17B7
LAPTM5	LILRA5
SDF2L1	RPN1
MSANTD2	ZNF814
UBE2M	VBP1
AKAP8L	AKAP8
FBL	LSM14A
RRP15	DDX21
ETFDH	IDH2
VAV1	TNFAIP8L2
IFIH1	MX2
SP110	MX2
IGFL1	KRT6A
CYTH4	SASH3
SRPX2	FIBIN
DNMT1	FEN1
IBA57	SDHD
PRPF19	PUF60
ARHGEF17	TNS2
ZNF280D	FAM227B
ARHGAP15	CLEC7A
SYF2	RBBP4
CDC45	BUB1
SCAF4	ZNF592
HMMR	CENPF
PIK3CD	SPN
RBM15	RBM12
SNRNP40	CHD4
RBM47	ARFIP1
SCYL3	BPNT1
MMP7	PIGR
KIAA1143	ZNF148
APOH	CFHR3
KIF2C	SKA3
MICAL2	RAB31
IQGAP1	DOCK11
MMS19	KIFBP
MRPL10	MRPL55
LBP	C2
PRKCZ	ESPN
CD27	TIFAB
TRIR	RBM39
DDX46	SF3A3
MARCHF1	CCR5
RBM42	PNISR
CHCHD3	ATPAF1
MEFV	C5AR1
RAB1B	SCAMP4
PSMD7	PSMD12
GMIP	NCF4
GAR1	RPS25
A1BG	CNDP1
DAZAP1	SET
SERPINA4	VTN
CXorf56	LARP7
RBBP5	ORC3
RPL19	EEF1G
EARS2	NDUFV2
LCP1	AIF1
DDX54	NOC3L
IFI44L	CXCL10
COX7A2	COX6C
CSTF1	ZNF326
MTX2	ABHD10
PPP1R8	SNRPC
GTF3C4	RFC3
ZNF205	FCSK
PRIM2	MTBP
THEMIS2	LILRB3
SNRPG	U2SURP
CENPM	INCENP
TCERG1	RBM8A
RRP1B	CWC22
MCM10	SSRP1
IST1	APRT
ACAP1	CD7
ACAD8	APOO
FGD2	ELMO1
C1QTNF3	ITGA11
GNAI2	GNB4
TACO1	MRPL10
WARS2	HMGCL
SKP2	KNTC1
U2AF2	IWS1
SAMHD1	CD37
PPWD1	WDR82
ATP5F1B	CISD1
ATP5F1A	SUCLG1
PMPCA	PDE12
RFC4	MELK
SP140	DOCK10
HDLBP	CKAP4
PSMA1	SAR1B
PTCD3	TRMT61B
ARHGAP33	WDR90
VSIG4	NAIP
CLEC3B	THBS3
PQBP1	FIP1L1
CDC45	UHRF1
NCAPH	HAUS7
BRIX1	MYBBP1A
SSB	SAFB
KIAA1217	CTNND1
FCN1	AMPD3
SNRNP40	PRPF31
CRAT	LYRM1
PCOLCE	ASPN
CS	OGDH
ALDH5A1	TXNRD2
PHF23	NCOR1
CPSF1	XRCC5
PPIF	IL1F10
KLHL6	FPR3
FBLN1	COL12A1
SMARCE1	SRSF11
CLEC11A	ANGPTL2
CLIC2	IL16
CBX3	GATAD2B
GFER	HINT2
RPS20	GAR1
KRR1	EIF5B
ARG1	MNDA
BCAS2	TRRAP
GNL2	RPS23
F9	CFHR5
POU2F2	CORO1A
ISCA2	TIMM22
U2AF2	MED28
CYBA	OSTF1
SRRT	TAF4
TRAF1	DOCK10
MCM4	CEP55
PSMD7	CCT5
PILRA	PDCD1LG2
MCM9	TMEM181
SFRP4	COL5A1
MCM6	MSH6
ESCO2	PRIM1
DIS3	HMGB1
PPIE	SYF2
LAX1	CARMIL2
KRT72	KRT73
ACAA2	SUCLG2
S100A12	CLEC12A
FOXP3	RAC2
PREB	ALG11
SORD	ECI2
SART3	RPA1
RPSA	RPL10A
PARP9	USP18
PTPRC	AMPD3
COQ5	NDUFA8
SP140	FERMT3
SNRNP25	MLST8
PAF1	THRAP3
CDC7	STIL
EDC4	CNOT10
POU2F2	NCKAP1L
DSG3	VSNL1
GINS1	FIGNL1
POLD1	KIF18B
POLR3H	POLR3A
FHL2	LUM
AARS2	UQCC2
APMAP	SURF4
RAB27A	PTPRJ
AMBP	MST1
PLG	FCN3
UBA2	NELFB
INTS10	INTS8
CDC5L	SRSF9
MRPL2	MRPL45
TNFRSF8	PLCB2
MRPS27	MRPL46
UTP6	UTP14A
THOC5	SMCHD1
PGM1	PNPO
DBT	PC
WIPF1	ISG20
JAM3	PPP1R14A
TNIP3	LILRB1
FAM193A	CRTC3
FNDC3B	ARCN1
HCFC1	HDAC2
SLAMF7	SP140
MAP4K1	HLA-DOB
MRPL55	MRPL13
XPO7	AGPAT5
CDC20	BUB1B
UBE2T	ATAD2
BPGM	UBE2O
CAPRIN1	RPL30
LUC7L3	RNPS1
E2F1	SKA1
STAG1	NIPBL
CD37	CLEC7A
STAB1	MRC1
ST6GAL1	SSR4
NEMF	STX18
GINS2	PTTG1
SF3A1	CSTF2
CD5	PTPN22
MGP	ABI3BP
RPS20	EIF3L
POLB	SMARCC2
POLR2C	PPP1R8
NAPRT	OPLAH
HBZ	DDI2
MED25	RFX1
TRMT1	DHX37
HSPA8	CHORDC1
TBC1D10C	CD19
PMPCB	CPT2
UBR7	GTF2A2
NCBP2	NUP214
CYTH4	ARHGAP45
MRPL27	MRPS18B
ACO2	FAM210A
NDUFS1	NDUFA12
NUSAP1	FANCD2
GZMH	CXCR6
MRPL19	QRSL1
PRPF4B	RTF1
CDC45	CHEK2
KNL1	HASPIN
WDR3	NOC3L
ITK	TAGAP
LMNB1	SYF2
NADK	NAIP
PDGFRB	OLFML1
GZMH	LAX1
YTHDC1	SRRT
U2SURP	CPSF2
CHMP5	CCT8
CES1	SRXN1
SERPINF1	POSTN
TMEM25	TTC36
UBTF	SRSF4
GPKOW	PRPF3
COX4I1	COA3
SUN2	KDSR
LACTB	CARD19
RNF40	SF3A2
ATP5MPL	MT-ATP8
SNRPC	NHP2
LIMS2	SYNPO2
SLC17A5	SULT1C2
POLR2B	NXF1
HNRNPM	CSTF1
CCDC12	TAF15
DYNC2LI1	FBXO36
COMMD8	CRYZL1
ANAPC5	TTI2
SPIN1	CHD4
AK2	PRKAR2A
NDC1	NUSAP1
HNRNPK	NPM1
XPO7	REEP4
RPS10	SERBP1
PRPF4B	HNRNPU
EP400	SLX4
DAPK3	LUZP1
FGR	SKAP2
PRPF19	RPA1
SMC1A	RXRB
ARAF	CMC4
GNL2	HNRNPAB
CPSF3	NUP214
ITGAX	JAML
CALD1	MYH11
IFI16	DTX3L
SCAF1	ZNF628
HIBADH	ALDH6A1
CD37	C3AR1
CAST	ANXA2
RPL3	SSR3
SCAF1	POLR2G
ACADSB	HSD17B8
POLR2E	SRSF9
SLC22A8	SLC22A6
WDR3	POP1
LILRB1	SASH3
C4BPA	LRG1
POLR1E	LYAR
RPL3	RPL23
GFM1	GADD45GIP1
TMEM214	CKAP4
PARP9	HERC5
ELAVL1	SRSF11
ARSA	CTBS
PTPRC	RASSF2
STIP1	EEF1G
HSPB6	CNN1
PLEK	PLCB2
MRPL27	HSPA9
MNDA	CLEC5A
FLG	KPRP
OSCP1	CFAP70
ARHGAP9	THEMIS2
STAG2	MORF4L2
CD53	P2RY13
TBC1D10C	FMNL1
NUP155	SKP2
TIMM29	DLAT
MAMDC2	PDLIM7
RPL30	RPS27
TJP1	CTNND1
EIF3B	RPL12
SRSF5	KHDRBS1
GTF3C4	SF3B3
IDH3G	FH
SNRPC	ZC3H8
XRCC5	INTS1
BOD1L1	NSRP1
WBP11	SMNDC1
CPD	GOLPH3
LRRC32	NOS3
CCDC12	GPATCH8
ASF1B	DCTPP1
DIMT1	NPM1
RAD51	GINS3
BRD4	ANKRD11
EIF4A1	EEF2
MMRN2	OLFML1
RPL27A	RPL39
SF1	SF3B5
PSMA6	PSMD4
ESF1	DDX52
KIF20A	MAD2L1
MRM3	TRMT10C
TEDC2	PTTG1
TMTC3	IKBIP
STRBP	HCFC1
SMARCC2	CDC40
PNN	DIDO1
SNRPD2	DMAP1
UQCRC2	ETFDH
DIDO1	SMC3
DDX50	DDX52
DDX28	MRPL45
PARVG	C1QA
